frame,x1,y1,x2,y2,conf
1,1.9549087285995483,300.0301208496094,106.72708892822266,493.4537658691406,0.7883064150810242
1,330.40716552734375,392.028564453125,507.41864013671875,534.5457153320312,0.7764322757720947
1,408.0367431640625,150.0616912841797,517.6864624023438,298.9177551269531,0.7669582962989807
1,586.298828125,304.1386413574219,718.1292724609375,488.57403564453125,0.7647845149040222
1,578.2642211914062,192.5855712890625,685.0093383789062,321.57818603515625,0.7481474876403809
1,793.3716430664062,392.6125793457031,926.3171997070312,594.023681640625,0.7211054563522339
1,176.28753662109375,0.009913444519042969,238.6578826904297,59.26089096069336,0.7013704776763916
1,287.75439453125,297.8442077636719,460.2198791503906,444.5439147949219,0.6539490818977356
1,0.0,244.36419677734375,86.15878295898438,481.432861328125,0.6376782059669495
1,0.036563873291015625,243.88150024414062,83.73320007324219,401.9337158203125,0.568821132183075
1,143.9879913330078,0.0,170.66200256347656,39.37843322753906,0.4569064974784851
1,313.58111572265625,252.78305053710938,426.7154541015625,350.14892578125,0.4548813998699188
1,497.1701965332031,244.96446228027344,622.7616577148438,437.6474609375,0.4423992335796356
1,313.4001770019531,298.79486083984375,505.5966796875,532.30029296875,0.3042571544647217
1,462.522705078125,253.93130493164062,568.6791381835938,430.6454772949219,0.26457369327545166
2,722.876220703125,438.7752380371094,892.754638671875,641.043701171875,0.8852170705795288
2,89.31903076171875,364.065673828125,180.7494354248047,583.5410766601562,0.8818943500518799
2,408.74090576171875,505.06256103515625,527.2601928710938,695.1073608398438,0.8621885776519775
2,888.0597534179688,190.20657348632812,971.1942749023438,410.61859130859375,0.8600369691848755
2,2.166264533996582,300.0698547363281,106.4677505493164,493.6792907714844,0.7947925925254822
2,330.5107421875,391.92279052734375,507.2583312988281,534.7802124023438,0.7862284779548645
2,254.13323974609375,172.43988037109375,379.5252685546875,336.79986572265625,0.7818446159362793
2,586.7708740234375,304.61126708984375,718.0369873046875,488.7386779785156,0.7481008768081665
2,578.0210571289062,192.28558349609375,684.9722290039062,322.0218505859375,0.7436688542366028
2,408.06817626953125,150.18975830078125,517.9140014648438,298.7442932128906,0.7343311309814453
2,793.1583862304688,393.20806884765625,926.617919921875,594.0759887695312,0.7081753611564636
2,176.7496795654297,0.031034231185913086,238.5735321044922,59.266090393066406,0.7007040977478027
2,288.09539794921875,297.19378662109375,460.3533630371094,444.69677734375,0.6584510207176208
2,0.0,244.37046813964844,86.32249450683594,480.96551513671875,0.6217547655105591
2,0.034529685974121094,243.8966064453125,83.86064910888672,400.8986511230469,0.5709320306777954
2,143.94320678710938,0.058019399642944336,170.7619171142578,39.36163330078125,0.4890812933444977
2,313.85955810546875,252.56639099121094,426.8977355957031,349.6546936035156,0.4342571496963501
2,496.73175048828125,245.03253173828125,623.6759643554688,436.7461853027344,0.3983837366104126
2,314.628173828125,299.331787109375,505.5421447753906,532.4542846679688,0.3038957715034485
3,722.8121337890625,439.1265563964844,892.754638671875,641.086669921875,0.8892577886581421
3,89.27703857421875,363.95587158203125,181.18356323242188,583.556396484375,0.8829399943351746
3,408.6475830078125,504.9525451660156,527.3574829101562,695.1334228515625,0.8617844581604004
3,887.4287719726562,190.05043029785156,970.3847045898438,410.5706481933594,0.8608140349388123
3,2.0961334705352783,299.93304443359375,105.8678207397461,493.6203308105469,0.7945716381072998
3,330.6403503417969,391.9118957519531,507.2474060058594,534.6425170898438,0.7861865162849426
3,254.31642150878906,172.53585815429688,379.3784484863281,336.6935729980469,0.7824884057044983
3,578.0889282226562,191.62245178222656,684.930419921875,322.3048095703125,0.7505581378936768
3,587.1969604492188,304.1943664550781,717.9602661132812,488.58990478515625,0.7460901737213135
3,408.0122985839844,150.21142578125,517.3645629882812,298.91082763671875,0.7258381247520447
3,793.0685424804688,393.1690673828125,926.5753173828125,593.722412109375,0.7129428386688232
3,176.5716094970703,0.056223392486572266,238.65757751464844,59.451622009277344,0.6976581811904907
3,287.996826171875,297.7193298339844,460.6307373046875,444.6707763671875,0.6554429531097412
3,0.0,244.31649780273438,86.4682388305664,481.510009765625,0.6265003681182861
3,0.03501248359680176,243.8414764404297,83.88841247558594,401.0487365722656,0.563630223274231
3,143.986083984375,0.06011152267456055,170.78689575195312,39.28067398071289,0.48178455233573914
3,313.77374267578125,251.96792602539062,427.113525390625,349.38006591796875,0.42297884821891785
3,496.37310791015625,244.85260009765625,623.2772827148438,436.4261779785156,0.3574049174785614
3,314.6728210449219,299.2610778808594,505.564453125,532.3242797851562,0.29905229806900024
4,723.0261840820312,439.4060974121094,892.6895751953125,641.1012573242188,0.8928313851356506
4,89.24040985107422,364.203369140625,181.27951049804688,583.6180419921875,0.8833910226821899
4,408.53375244140625,504.7937316894531,527.3394775390625,695.2778930664062,0.8628143668174744
4,887.5631103515625,188.85838317871094,970.1478271484375,410.54364013671875,0.861423909664154
4,1.0447611808776855,299.7926940917969,104.4836654663086,492.9517822265625,0.8041405081748962
4,330.56268310546875,391.9362487792969,507.2376708984375,534.4599609375,0.7913097143173218
4,254.4472198486328,172.71829223632812,379.3916320800781,336.2979736328125,0.7749938368797302
4,585.817626953125,304.7533874511719,717.8734741210938,488.3007507324219,0.7665601372718811
4,407.95599365234375,150.2099151611328,517.5143432617188,299.11590576171875,0.7488662600517273
4,577.7483520507812,190.5693359375,684.8812255859375,323.76641845703125,0.7437732815742493
4,176.17709350585938,0.044417381286621094,238.79208374023438,59.62641906738281,0.7188248038291931
4,793.0045776367188,393.2320251464844,926.557373046875,593.9567260742188,0.7074128985404968
4,287.9710388183594,298.7569274902344,460.6988830566406,444.6085510253906,0.657688319683075
4,0.0,244.195068359375,86.33901977539062,481.1053161621094,0.6190815567970276
4,0.033441781997680664,243.70449829101562,83.92816925048828,401.0540466308594,0.5814540386199951
4,144.0001983642578,0.05895280838012695,170.74610900878906,39.334983825683594,0.48892319202423096
4,313.97747802734375,251.0792236328125,427.37646484375,348.5474853515625,0.4070931673049927
4,495.5943603515625,244.84765625,623.2379150390625,435.296630859375,0.39340245723724365
4,315.77178955078125,300.9081115722656,505.6759948730469,532.2039794921875,0.30641666054725647
5,722.8124389648438,439.4171142578125,892.4966430664062,641.1638793945312,0.898512601852417
5,88.98616790771484,364.80706787109375,181.23280334472656,583.06884765625,0.8860823512077332
5,887.181884765625,189.5552215576172,970.6717529296875,409.8551025390625,0.8660496473312378
5,408.5178527832031,504.841552734375,527.3201293945312,695.4639892578125,0.8646618127822876
5,0.9509503841400146,299.6756896972656,103.40365600585938,492.8440856933594,0.8004521727561951
5,330.430908203125,391.9430236816406,507.1002502441406,534.4953002929688,0.7969798445701599
5,581.9383544921875,302.28985595703125,717.587646484375,488.76055908203125,0.7686725854873657
5,254.64698791503906,173.1562042236328,379.8899230957031,337.0241394042969,0.753314197063446
5,577.9398193359375,190.29864501953125,684.9413452148438,323.4349060058594,0.7431076169013977
5,792.7459716796875,393.664794921875,926.3120727539062,594.0650634765625,0.7341094017028809
5,177.18128967285156,0.28550076484680176,239.2464599609375,59.29511642456055,0.7224284410476685
5,408.0035400390625,150.281494140625,517.7109985351562,298.1352844238281,0.7100276947021484
5,287.9521484375,298.3553771972656,460.8603210449219,444.3311462402344,0.6627485752105713
5,0.0,244.31228637695312,86.62364196777344,482.0733337402344,0.6220303773880005
5,0.034503936767578125,243.82052612304688,83.99243927001953,402.24041748046875,0.5706556439399719
5,144.03416442871094,0.021413683891296387,170.7864227294922,39.439605712890625,0.4599109888076782
5,494.8720397949219,245.19248962402344,622.7669067382812,436.0655822753906,0.4288643002510071
5,314.2857971191406,251.4352264404297,428.0115051269531,348.405517578125,0.3985986113548279
5,316.79345703125,304.5265808105469,505.48858642578125,532.2384033203125,0.3189704716205597
6,722.6511840820312,439.62176513671875,892.4585571289062,641.1683959960938,0.8978943824768066
6,88.62893676757812,365.74481201171875,181.23023986816406,583.1160278320312,0.8914014101028442
6,886.9920043945312,189.3980255126953,971.4961547851562,409.9610595703125,0.8676725625991821
6,408.1600036621094,504.8256530761719,526.8406372070312,695.5872192382812,0.861936628818512
6,1.112842082977295,299.7842102050781,103.72157287597656,493.03778076171875,0.8034892678260803
6,330.34136962890625,392.1068420410156,506.93682861328125,534.4307250976562,0.7981465458869934
6,586.1809692382812,304.2269287109375,717.696533203125,488.48016357421875,0.7976098656654358
6,578.3988647460938,190.667236328125,685.1655883789062,322.696533203125,0.7842944264411926
6,792.2142944335938,393.6051940917969,926.3563232421875,594.127685546875,0.7373935580253601
6,175.65562438964844,0.019299030303955078,238.722412109375,59.35445785522461,0.7226625084877014
6,254.34747314453125,173.92945861816406,380.22442626953125,337.06622314453125,0.710503876209259
6,407.5570068359375,150.3833465576172,519.7203369140625,297.7003173828125,0.6996728181838989
6,287.6984558105469,298.19219970703125,461.1435241699219,444.44488525390625,0.663188099861145
6,0.0,244.4794464111328,86.41676330566406,481.5367431640625,0.6348947882652283
6,0.039273977279663086,243.9689483642578,84.0087661743164,403.4093017578125,0.5806159377098083
6,497.54351806640625,245.1285858154297,622.0697631835938,437.0167236328125,0.45620405673980713
6,143.72921752929688,0.022472620010375977,170.43011474609375,39.46993637084961,0.45506006479263306
6,314.2475891113281,251.90249633789062,428.2013854980469,347.1679382324219,0.4008903503417969
6,316.762451171875,303.9518127441406,505.2945556640625,532.2105712890625,0.3365175426006317
7,88.46376037597656,366.705322265625,180.89749145507812,582.6388549804688,0.8943284153938293
7,722.4619750976562,440.1336669921875,892.366943359375,641.231689453125,0.8890765309333801
7,886.5194091796875,189.9179229736328,971.4428100585938,410.16754150390625,0.8741589188575745
7,407.9002380371094,504.9963073730469,526.2491455078125,695.5677490234375,0.8587439656257629
7,586.3826293945312,304.87823486328125,717.9044799804688,488.3125305175781,0.809220016002655
7,578.5556030273438,190.87840270996094,685.01953125,322.63720703125,0.803032398223877
7,2.458115816116333,299.6411437988281,104.2068862915039,493.6061706542969,0.8029094934463501
7,330.095703125,392.6048889160156,506.7887268066406,534.6250610351562,0.8005431294441223
7,176.65895080566406,0.1204226016998291,238.49903869628906,59.18233108520508,0.7306603193283081
7,791.9747314453125,393.6800231933594,926.1719970703125,594.1731567382812,0.7237481474876404
7,407.245849609375,150.45938110351562,520.6947631835938,297.6592102050781,0.7040567398071289
7,253.96620178222656,174.16017150878906,380.551513671875,339.72003173828125,0.6864020228385925
7,287.6315612792969,297.63055419921875,461.17132568359375,444.4862060546875,0.6700169444084167
7,0.0,244.43484497070312,86.48526763916016,482.5049133300781,0.6474905610084534
7,0.09296107292175293,243.45303344726562,84.3863525390625,409.21612548828125,0.5779407024383545
7,143.68357849121094,0.04219973087310791,170.69949340820312,39.6247673034668,0.45359039306640625
7,313.96636962890625,253.1117706298828,428.5325012207031,347.3505554199219,0.41796138882637024
7,502.1907958984375,245.44915771484375,620.9644775390625,434.6250915527344,0.3877352774143219
7,315.36041259765625,302.7033386230469,505.0652160644531,532.3478393554688,0.34248459339141846
7,253.5615997314453,173.5337371826172,426.95037841796875,347.2405090332031,0.3382343351840973
8,88.74603271484375,367.32861328125,180.86392211914062,582.3455200195312,0.8985261917114258
8,722.462890625,440.027099609375,892.3104248046875,641.2079467773438,0.883874773979187
8,886.4467163085938,189.95199584960938,971.1033325195312,410.2756042480469,0.8722785711288452
8,407.7644958496094,504.9792175292969,526.1771240234375,695.5294189453125,0.8603997230529785
8,2.4937655925750732,299.51483154296875,104.41016387939453,493.621337890625,0.8096659183502197
8,578.5423583984375,190.75328063964844,685.2730712890625,322.5408935546875,0.8068732023239136
8,586.0142211914062,304.9132995605469,717.8324584960938,488.4523620605469,0.8065506815910339
8,330.0783996582031,392.6264953613281,506.8298645019531,534.6776123046875,0.7980882525444031
8,176.80364990234375,0.12380218505859375,238.474365234375,59.37895202636719,0.7396711111068726
8,792.2081909179688,393.777099609375,926.2962646484375,594.188232421875,0.7279015183448792
8,407.1597900390625,150.41964721679688,519.6448974609375,297.88494873046875,0.7262651324272156
8,287.73492431640625,297.3482360839844,461.10235595703125,444.631591796875,0.6808066964149475
8,253.94403076171875,174.93553161621094,384.12713623046875,339.7126159667969,0.6666844487190247
8,0.0,244.51724243164062,86.18711853027344,481.8995361328125,0.6333767771720886
8,0.09448671340942383,243.52847290039062,84.18282318115234,408.3584289550781,0.6115021109580994
8,143.63331604003906,0.0315556526184082,170.5529327392578,39.659969329833984,0.4635200500488281
8,501.8451232910156,245.16107177734375,622.123291015625,434.9898376464844,0.4213763475418091
8,313.791748046875,252.42564392089844,428.5577697753906,349.3382873535156,0.40368354320526123
8,314.0332946777344,300.6269836425781,505.12994384765625,532.347412109375,0.33335739374160767
9,89.12222290039062,367.47314453125,180.8418731689453,582.3302612304688,0.8990328907966614
9,722.8685913085938,439.79583740234375,892.80224609375,641.3323974609375,0.8817636370658875
9,886.1217651367188,190.24900817871094,971.3944702148438,410.1775817871094,0.8710185289382935
9,407.72015380859375,504.8437805175781,526.2888793945312,695.4732055664062,0.8618988990783691
9,2.3989956378936768,299.57904052734375,104.56416320800781,493.3479919433594,0.8151658773422241
9,578.5440673828125,190.37294006347656,685.3460083007812,323.2556457519531,0.8121516704559326
9,330.1786804199219,392.31060791015625,506.86871337890625,534.5271606445312,0.79775470495224
9,585.6568603515625,304.8149719238281,717.7416381835938,488.23626708984375,0.780722439289093
9,792.1135864257812,393.8800048828125,926.3143920898438,593.9708862304688,0.7268366813659668
9,175.94757080078125,0.045833587646484375,238.6070556640625,59.587371826171875,0.7191563248634338
9,253.684326171875,175.3072052001953,380.258056640625,336.3352966308594,0.7136251330375671
9,407.0308532714844,150.31170654296875,519.6542358398438,296.9345397949219,0.7113774418830872
9,287.58917236328125,295.1754455566406,461.4064025878906,444.405029296875,0.6906785368919373
9,0.0,244.52023315429688,85.98129272460938,480.73944091796875,0.6289530992507935
9,0.039917707443237305,243.93345642089844,83.9485092163086,404.11907958984375,0.6035653948783875
9,143.66477966308594,0.04101204872131348,170.65170288085938,39.561119079589844,0.45182275772094727
9,500.81475830078125,244.9296417236328,621.9865112304688,434.85064697265625,0.4229012429714203
9,314.4009094238281,253.64552307128906,429.13690185546875,349.6291809082031,0.4181358516216278
9,316.8868713378906,308.66680908203125,504.9815368652344,532.3505859375,0.35346657037734985
9,198.20111083984375,0.0,238.03509521484375,57.84493637084961,0.25669044256210327
10,89.71505737304688,367.6094055175781,181.5923309326172,582.9888916015625,0.9028643369674683
10,885.6445922851562,190.57908630371094,971.4368286132812,409.8401794433594,0.8812173008918762
10,722.9986572265625,439.29156494140625,892.7267456054688,641.40966796875,0.876998782157898
10,407.66015625,504.6304626464844,526.3670654296875,695.4182739257812,0.8641473650932312
10,2.415146827697754,299.69134521484375,104.57567596435547,493.0125732421875,0.8293560743331909
10,578.5486450195312,190.02439880371094,685.2098388671875,323.35260009765625,0.8019610643386841
10,330.45037841796875,392.0577697753906,506.9558410644531,534.2861938476562,0.7848142385482788
10,578.3113403320312,301.9990539550781,717.48681640625,488.5436706542969,0.7717889547348022
10,406.94482421875,150.00787353515625,515.9415283203125,295.4883117675781,0.7674971222877502
10,792.0595092773438,393.8860168457031,926.2500610351562,593.8101806640625,0.7432193756103516
10,252.90133666992188,174.86692810058594,380.1591796875,335.3990783691406,0.7424353957176208
10,176.0047149658203,0.040651559829711914,238.25454711914062,59.5904426574707,0.7141917943954468
10,287.7959289550781,293.5566101074219,461.52667236328125,444.32501220703125,0.6919125914573669
10,0.037362098693847656,243.70738220214844,83.87152862548828,402.73046875,0.624238133430481
10,0.0,244.3029022216797,85.45783233642578,478.23919677734375,0.603288471698761
10,143.70706176757812,0.04770040512084961,170.52545166015625,39.32889938354492,0.458024263381958
10,313.8257141113281,254.31219482421875,429.4058532714844,346.9079895019531,0.4439464509487152
10,499.7697448730469,244.83963012695312,621.8203735351562,433.70306396484375,0.3726905882358551
10,316.0447692871094,299.7935791015625,504.9918518066406,532.2644653320312,0.32654711604118347
11,90.30416107177734,368.0901184082031,181.95352172851562,583.43115234375,0.900339663028717
11,723.0945434570312,439.2543640136719,892.7138671875,641.4278564453125,0.884488582611084
11,885.5055541992188,190.5556182861328,971.5054321289062,409.9393615722656,0.8756517171859741
11,407.6641540527344,504.5745544433594,526.3245239257812,695.3998413085938,0.8623842000961304
11,2.528726577758789,299.7984313964844,104.4343032836914,493.10498046875,0.8360222578048706
11,578.943603515625,190.41624450683594,685.363037109375,323.1969909667969,0.8105555772781372
11,330.3829650878906,392.6387939453125,506.903564453125,534.144287109375,0.8026396036148071
11,579.442626953125,302.2080383300781,717.615966796875,488.60150146484375,0.7544040679931641
11,792.2070922851562,393.9717712402344,926.4742431640625,593.8456420898438,0.7473205924034119
11,406.914306640625,150.0199432373047,516.439697265625,295.5001525878906,0.7351698875427246
11,176.1673126220703,0.01998138427734375,238.2119140625,59.58782196044922,0.7189654111862183
11,252.8590545654297,175.18931579589844,380.41815185546875,335.20928955078125,0.7130559086799622
11,287.7300109863281,293.8980407714844,461.6448974609375,444.55499267578125,0.7042613625526428
11,0.03408551216125488,243.6827392578125,83.84673309326172,403.8445129394531,0.6595271825790405
11,0.0,244.30641174316406,85.33943939208984,479.0931396484375,0.5855298638343811
11,311.0432434082031,254.32810974121094,429.26824951171875,346.9794006347656,0.47069165110588074
11,143.85025024414062,0.05897212028503418,170.47430419921875,39.5733757019043,0.4493611752986908
11,499.4064636230469,244.71963500976562,623.8270263671875,435.0943908691406,0.3439861238002777
11,316.2469177246094,297.96197509765625,505.07666015625,532.1420288085938,0.3199138641357422
11,252.3973846435547,175.14903259277344,427.5652770996094,344.2154541015625,0.303157240152359
12,91.91957092285156,368.64251708984375,182.25164794921875,585.1740112304688,0.8960339426994324
12,723.2792358398438,439.31878662109375,892.694091796875,641.5247192382812,0.8844203948974609
12,884.7989501953125,191.05462646484375,971.006103515625,409.9568786621094,0.8709908723831177
12,407.58984375,504.6687927246094,526.1348876953125,695.5997924804688,0.8599144220352173
12,329.7994384765625,393.4980773925781,506.8855895996094,534.4686279296875,0.8322477340698242
12,2.6396219730377197,300.2170104980469,104.7480239868164,493.0306091308594,0.8258135318756104
12,579.1548461914062,190.75001525878906,685.5551147460938,323.8235778808594,0.8171067833900452
12,287.9017639160156,294.33160400390625,461.9055480957031,444.5958251953125,0.7387187480926514
12,792.0883178710938,393.79071044921875,926.6870727539062,593.9329223632812,0.736562967300415
12,406.9400329589844,150.2274627685547,516.1895751953125,295.76531982421875,0.7317925095558167
12,175.84555053710938,0.057806968688964844,238.28900146484375,59.773887634277344,0.7142769694328308
12,588.7789916992188,305.1204833984375,717.8372802734375,488.3738708496094,0.7132004499435425
12,252.68357849121094,176.06015014648438,380.1982727050781,337.84442138671875,0.6962197422981262
12,0.09548449516296387,243.43804931640625,84.17436981201172,407.17431640625,0.6472834944725037
12,0.0,244.5164794921875,85.81267547607422,481.77142333984375,0.623185396194458
12,309.79998779296875,254.28758239746094,429.5348205566406,346.2416076660156,0.48246514797210693
12,143.8307342529297,0.061051368713378906,170.47926330566406,39.79896926879883,0.44253262877464294
12,318.04925537109375,329.53912353515625,504.92535400390625,532.3016357421875,0.3673141896724701
12,252.2773895263672,175.35772705078125,427.91412353515625,344.2587890625,0.3455217480659485
12,499.6722717285156,244.72360229492188,620.98974609375,435.99468994140625,0.31575581431388855
12,466.44317626953125,249.18655395507812,571.9774169921875,430.30194091796875,0.2515051066875458
13,92.99467468261719,370.3232116699219,182.02760314941406,587.4961547851562,0.9019126296043396
13,723.4033813476562,439.444091796875,892.6815185546875,641.4750366210938,0.8869568109512329
13,884.5503540039062,191.09889221191406,971.0182495117188,409.98193359375,0.878056526184082
13,407.54449462890625,504.7021484375,526.093017578125,695.4058227539062,0.8589324355125427
13,3.0255253314971924,300.4630126953125,105.05097198486328,493.4644775390625,0.8222416639328003
13,330.0840759277344,393.594482421875,506.97515869140625,534.9922485351562,0.8133360147476196
13,579.16259765625,190.7103271484375,685.4530639648438,324.3241882324219,0.8064743280410767
13,792.323486328125,394.01861572265625,926.781494140625,594.0911254882812,0.737726092338562
13,406.89605712890625,150.479736328125,516.5005493164062,296.1174621582031,0.7298204898834229
13,288.2455139160156,294.4322814941406,461.8668518066406,444.8341369628906,0.7227142453193665
13,175.9060821533203,0.033564090728759766,238.25079345703125,59.809871673583984,0.718176007270813
13,587.7868041992188,305.6855163574219,717.9351196289062,488.34014892578125,0.7161579132080078
13,252.38877868652344,176.01089477539062,389.7255554199219,338.36871337890625,0.6661751866340637
13,0.09845852851867676,243.59738159179688,84.25182342529297,409.0821838378906,0.6489067077636719
13,0.0,244.68106079101562,86.0591812133789,482.8282470703125,0.6394451856613159
13,311.36016845703125,254.1608428955078,428.3956298828125,344.5980224609375,0.4548371136188507
13,143.8065643310547,0.059866905212402344,170.44956970214844,39.809288024902344,0.44857269525527954
13,315.8356018066406,298.896728515625,504.6723327636719,532.5255737304688,0.33970749378204346
13,500.87640380859375,244.80198669433594,622.199951171875,436.0924072265625,0.279092401266098
13,465.3515930175781,247.93658447265625,573.9696044921875,430.3216247558594,0.27351152896881104
14,93.60240936279297,370.68402099609375,182.7816925048828,589.6693115234375,0.8938988447189331
14,722.9937133789062,441.297119140625,892.7001342773438,642.4429321289062,0.8778716325759888
14,883.246826171875,191.4532470703125,968.974365234375,410.05865478515625,0.8722743988037109
14,407.46649169921875,504.5942077636719,525.9016723632812,695.314453125,0.8589803576469421
14,2.437613010406494,301.4190673828125,104.9943618774414,494.3539123535156,0.8213692307472229
14,329.96588134765625,393.2747497558594,506.8605651855469,534.870849609375,0.8110514879226685
14,579.2977294921875,190.57168579101562,685.35888671875,324.3182678222656,0.7924107909202576
14,587.3779907226562,306.3746643066406,717.998779296875,488.44842529296875,0.7651974558830261
14,406.8562927246094,150.48837280273438,517.5411987304688,297.5762634277344,0.7443408370018005
14,288.1901550292969,294.1657409667969,461.812744140625,444.94927978515625,0.7246572971343994
14,175.97149658203125,0.0023818016052246094,238.10247802734375,59.78697967529297,0.7180296778678894
14,792.2054443359375,393.87335205078125,926.94384765625,594.065185546875,0.714769184589386
14,252.5228729248047,176.1460418701172,393.6566467285156,338.1369323730469,0.6680851578712463
14,0.10156774520874023,243.66201782226562,84.23999786376953,409.0740966796875,0.653631865978241
14,0.0,244.69068908691406,86.2014389038086,483.1967468261719,0.6397479772567749
14,313.9776306152344,255.06468200683594,427.4978942871094,345.81744384765625,0.4691062271595001
14,143.72767639160156,0.06336236000061035,170.493896484375,39.82094955444336,0.4514642357826233
14,315.0882873535156,296.4039611816406,504.595458984375,532.4995727539062,0.34664615988731384
14,503.8994140625,244.64697265625,622.3978881835938,437.327392578125,0.3064281642436981
14,465.7729797363281,249.5319061279297,573.8789672851562,430.52008056640625,0.25605013966560364
14,176.16278076171875,0.0,205.47300720214844,59.92634582519531,0.25238314270973206
15,94.31890869140625,371.1951599121094,183.30685424804688,590.1422119140625,0.8917331099510193
15,882.6423950195312,191.43783569335938,967.5249633789062,410.03253173828125,0.8728373050689697
15,723.6441650390625,441.3271789550781,892.8287963867188,642.4013671875,0.8724139332771301
15,407.42864990234375,504.456298828125,526.0345458984375,695.5757446289062,0.8596252202987671
15,2.669497489929199,301.5320129394531,105.60895538330078,494.2692565917969,0.8296391367912292
15,329.9587707519531,392.8055419921875,507.02740478515625,534.6044311523438,0.8098279237747192
15,579.3860473632812,190.59982299804688,685.7088623046875,324.23345947265625,0.7963254451751709
15,588.0958251953125,305.57861328125,718.2207641601562,488.5147705078125,0.7607137560844421
15,406.768798828125,150.4521484375,520.5545043945312,299.3366394042969,0.7401717305183411
15,288.4326171875,294.078125,462.1282043457031,444.5861511230469,0.7213945388793945
15,175.98866271972656,0.0,238.03150939941406,59.726959228515625,0.7141478657722473
15,791.8980712890625,393.80938720703125,926.625244140625,594.0657958984375,0.6964941620826721
15,252.7149200439453,176.55148315429688,383.44573974609375,338.278564453125,0.6833007335662842
15,0.10048627853393555,243.6314697265625,84.19217681884766,409.14227294921875,0.6495724320411682
15,0.0,244.6123046875,86.07512664794922,482.7853698730469,0.6339579224586487
15,313.63671875,254.76043701171875,427.69744873046875,348.5390319824219,0.5173019766807556
15,143.8979949951172,0.04654490947723389,170.41993713378906,39.64849853515625,0.45250245928764343
15,314.1266784667969,296.0535583496094,504.5523986816406,532.3422241210938,0.3317648768424988
15,497.964111328125,244.41049194335938,623.9044799804688,436.69891357421875,0.30891016125679016
15,290.9593505859375,249.54287719726562,426.9479064941406,372.7198791503906,0.2574714124202728
16,94.88101959228516,371.5743713378906,183.60763549804688,589.5054931640625,0.8901419639587402
16,881.7492065429688,191.37428283691406,967.1294555664062,409.8666076660156,0.8850094676017761
16,723.7611694335938,438.2422790527344,892.9647827148438,641.3989868164062,0.8713945150375366
16,407.4590759277344,504.45465087890625,526.1359252929688,695.7926635742188,0.8639014959335327
16,3.133253574371338,301.8556823730469,106.48358917236328,493.03564453125,0.8347061276435852
16,330.0998840332031,392.3724060058594,507.1219787597656,534.089599609375,0.804335355758667
16,579.406494140625,190.57589721679688,685.7969360351562,323.5011291503906,0.7920076847076416
16,587.2404174804688,304.6288757324219,718.4199829101562,488.5743103027344,0.7674901485443115
16,406.8418273925781,150.1603546142578,519.9852905273438,299.7710876464844,0.7531657218933105
16,791.6339111328125,393.8610534667969,926.4917602539062,593.9932250976562,0.7215625643730164
16,175.85458374023438,0.0,238.1525115966797,59.39170455932617,0.7077617049217224
16,288.8481140136719,294.69384765625,462.30816650390625,444.5103454589844,0.7051393985748291
16,253.0751190185547,176.6908416748047,382.81341552734375,337.6669616699219,0.6954428553581238
16,0.0958256721496582,243.6011962890625,84.14202117919922,409.5929260253906,0.662907063961029
16,0.0,244.53048706054688,86.04995727539062,482.18408203125,0.6272587776184082
